DATE,NAME,LATITUDE,LONGITUDE,DEWP,WDSP,MAX,MIN,PRCP,MONTH,VISIB,SLP,MXSPD
2018-05-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.9,4.8,91.0,62.1,0.0,5,10.0,1014.9,11.1
2018-05-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.0,6.8,88.0,60.1,0.0,5,10.0,1012.0,15.0
2018-05-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.8,5.7,86.0,60.1,0.0,5,10.0,1008.1,15.9
2018-05-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.4,8.1,84.9,57.9,0.0,5,10.0,1007.7,15.9
2018-05-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.0,7.1,84.0,57.9,0.0,5,10.0,1012.3,15.0
2018-05-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.4,6.2,84.0,59.0,0.0,5,10.0,1012.6,14.0
2018-05-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.0,6.6,84.0,59.0,0.0,5,10.0,1012.9,11.1
2018-05-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.4,8.5,84.0,59.0,0.0,5,10.0,1015.1,15.0
2018-05-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.5,6.3,80.1,53.1,0.0,5,9.9,1014.8,11.1
2018-05-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.1,4.0,84.9,53.1,0.0,5,10.0,1012.5,11.1
2018-05-19,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.2,5.1,88.0,60.1,0.0,5,10.0,1010.9,9.9
2018-05-20,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.5,7.2,89.1,59.0,0.0,5,10.0,1010.7,12.0
2018-05-21,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.6,7.3,82.9,57.0,0.0,5,10.0,1009.4,12.0
2018-05-22,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.1,5.0,87.1,57.0,0.0,5,10.0,1009.1,11.1
2018-05-23,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.3,6.7,87.1,61.0,0.0,5,10.0,1009.9,11.1
2018-05-24,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.6,7.2,87.1,59.0,0.0,5,10.0,1013.0,15.9
2018-05-25,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.8,11.8,82.9,59.0,0.0,5,10.0,1016.5,18.1
2018-05-26,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.1,8.6,77.0,57.0,0.0,5,10.0,1016.3,14.0
2018-05-27,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.5,4.1,84.0,57.0,0.02,5,10.0,1013.9,9.9
2018-05-28,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.8,4.8,93.9,57.9,0.0,5,10.0,1012.2,8.9
2018-05-29,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.1,4.9,100.0,66.0,0.0,5,10.0,1008.3,13.0
2018-05-30,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.6,8.0,100.0,70.0,0.0,5,10.0,1004.9,13.0
2018-05-31,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,42.2,8.6,91.0,55.9,0.0,5,10.0,1009.7,15.0
2018-06-01,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,40.7,5.9,82.9,54.0,0.0,6,9.9,1014.8,12.0
2018-06-02,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.8,4.6,93.9,54.0,0.0,6,10.0,1014.8,8.9
2018-06-03,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.8,4.5,105.1,63.0,0.0,6,10.0,1011.1,13.0
2018-06-04,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.4,4.9,105.1,71.1,0.0,6,10.0,1009.0,12.0
2018-06-05,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,39.6,8.0,100.9,64.9,0.0,6,10.0,1008.7,13.0
2018-06-06,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,39.6,6.4,93.9,64.9,0.0,6,10.0,1008.7,11.1
2018-06-07,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.5,6.3,89.1,60.1,0.0,6,10.0,1011.5,11.1
2018-06-08,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.2,6.4,88.0,60.1,0.0,6,10.0,1014.2,11.1
2018-06-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.0,6.7,89.1,62.1,0.0,6,10.0,1013.9,14.0
2018-06-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.7,7.6,88.0,55.9,0.0,6,10.0,1015.2,17.1
2018-06-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.3,3.6,88.0,55.9,0.0,6,10.0,1012.7,8.9
2018-06-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.6,3.7,96.1,62.1,0.0,6,10.0,1009.0,9.9
2018-06-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.9,4.5,105.1,66.9,0.0,6,10.0,1006.9,12.0
2018-06-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.6,7.1,105.1,72.0,0.0,6,10.0,1005.8,14.0
2018-06-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,36.0,9.1,100.9,70.0,0.0,6,10.0,1004.7,15.9
2018-06-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,40.3,9.6,98.1,63.0,0.0,6,10.0,1003.7,18.1
2018-06-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.3,11.1,89.1,59.0,0.0,6,10.0,1008.7,19.0
2018-06-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.5,5.2,84.9,59.0,0.0,6,10.0,1013.9,11.1
2018-06-19,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.1,5.3,93.0,61.0,0.0,6,10.0,1013.7,12.0
2018-06-20,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.8,4.6,97.0,66.9,0.0,6,10.0,1012.2,12.0
2018-06-21,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.2,5.5,97.0,68.0,0.0,6,10.0,1012.1,8.9
2018-06-22,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.4,5.1,99.0,68.0,0.0,6,10.0,1011.4,9.9
2018-06-23,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.4,6.2,100.9,70.0,0.0,6,10.0,1007.0,12.0
2018-06-24,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.3,5.8,102.9,73.0,0.0,6,10.0,1006.1,13.0
2018-06-25,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.1,7.7,102.9,71.1,0.0,6,10.0,1009.8,13.0
2018-06-26,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,56.9,5.3,100.9,71.1,0.0,6,10.0,1010.7,9.9
2018-06-27,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.0,5.7,100.9,71.1,0.0,6,10.0,1010.1,11.1
2018-06-28,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,40.0,7.2,100.9,68.0,0.0,6,10.0,1010.1,12.0
2018-06-29,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.7,6.8,93.9,68.0,0.0,6,10.0,1009.9,11.1
2018-06-30,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.6,4.6,99.0,68.0,0.0,6,10.0,1009.3,13.0
2018-07-01,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.0,5.7,102.9,73.0,0.0,7,10.0,1010.2,13.0
2018-07-02,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.3,6.6,102.9,75.0,0.0,7,10.0,1010.5,12.0
2018-07-03,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,54.4,6.4,100.0,73.9,0.0,7,9.7,1007.8,19.0
2018-07-04,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.3,9.7,99.0,70.0,0.0,7,10.0,1010.3,19.0
2018-07-05,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,54.7,5.2,96.1,66.9,0.0,7,9.9,1015.3,9.9
2018-07-06,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,52.7,5.1,100.0,66.9,0.0,7,10.0,1017.4,9.9
2018-07-07,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,52.9,4.9,100.0,73.0,0.0,7,10.0,1014.1,8.9
2018-07-08,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.2,4.3,100.9,75.9,0.0,7,10.0,1012.0,9.9
2018-07-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.8,5.2,102.0,75.0,0.0,7,10.0,1013.8,8.9
2018-07-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,40.9,4.7,99.0,75.0,0.0,7,9.7,1013.5,9.9
2018-07-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.6,4.9,102.9,73.9,0.0,7,10.0,1010.1,11.1
2018-07-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.5,6.4,104.0,73.9,0.0,7,10.0,1009.3,14.0
2018-07-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,52.2,6.7,104.0,77.0,0.0,7,10.0,1012.7,14.0
2018-07-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,56.8,5.6,102.9,78.1,0.0,7,10.0,1013.1,13.0
2018-07-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,59.4,5.6,104.0,79.0,0.0,7,10.0,1011.3,13.0
2018-07-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,56.4,6.4,105.1,77.0,0.0,7,9.7,1011.1,12.0
2018-07-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,52.5,4.9,104.0,77.0,0.0,7,10.0,1011.6,11.1
2018-07-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.3,4.9,104.0,77.0,0.0,7,9.5,1011.7,9.9
2018-07-19,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.4,5.7,107.1,79.0,0.0,7,10.0,1010.5,14.0
2018-07-20,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.8,8.2,108.0,81.0,0.0,7,10.0,1009.4,12.0
2018-07-21,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,58.3,7.3,105.1,78.1,0.0,7,10.0,1011.2,14.0
2018-07-22,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,56.6,6.4,100.0,77.0,0.0,7,10.0,1013.9,13.0
2018-07-23,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,59.8,6.6,100.0,77.0,0.0,7,10.0,1014.6,12.0
2018-07-24,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,60.8,5.3,102.0,77.0,0.0,7,10.0,1013.5,11.1
2018-07-25,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,56.7,4.8,102.0,78.1,0.0,7,10.0,1014.3,8.9
2018-07-26,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.0,5.0,104.0,78.1,0.0,7,10.0,1012.6,11.1
2018-07-27,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.3,4.3,106.0,80.1,0.0,7,10.0,1010.5,11.1
2018-07-28,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.3,4.8,107.1,78.1,0.0,7,10.0,1010.1,11.1
2018-07-29,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.3,5.1,107.1,78.1,0.0,7,8.4,1011.3,12.0
2018-07-30,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.4,5.3,105.1,78.1,0.0,7,7.8,1011.7,11.1
2018-07-31,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.2,4.6,104.0,79.0,0.0,7,8.4,1011.0,12.0
2018-08-01,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.5,5.7,106.0,79.0,0.0,8,7.4,1010.7,12.0
2018-08-02,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.3,5.3,106.0,75.9,0.0,8,9.9,1010.4,12.0
2018-08-03,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.9,5.4,104.0,73.9,0.0,8,10.0,1010.6,14.0
2018-08-04,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.5,6.2,102.0,73.0,0.0,8,9.0,1010.5,13.0
2018-08-05,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.4,5.1,100.0,69.1,0.0,8,7.0,1010.6,13.0
2018-08-06,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.1,6.0,98.1,69.1,0.0,8,8.4,1012.4,12.0
2018-08-07,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.6,4.5,99.0,69.1,0.0,8,6.1,1010.9,9.9
2018-08-08,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.3,4.3,104.0,72.0,0.0,8,5.1,1010.0,8.9
2018-08-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.3,5.3,104.0,73.0,0.0,8,5.7,1011.0,9.9
2018-08-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.2,4.0,104.0,73.9,0.0,8,6.3,1011.7,9.9
2018-08-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,40.3,5.3,102.9,75.0,0.0,8,9.6,1012.4,11.1
2018-08-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.1,3.6,104.0,75.0,0.0,8,10.0,1011.3,9.9
2018-08-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.7,5.6,104.0,73.9,0.0,8,10.0,1010.9,11.1
2018-08-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.0,5.7,100.9,73.9,0.0,8,10.0,1009.7,12.0
2018-08-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.8,5.6,100.0,70.0,0.0,8,10.0,1009.9,12.0
2018-08-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,52.2,4.9,99.0,70.0,0.0,8,9.6,1012.3,11.1
2018-08-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.2,5.1,100.9,71.1,0.0,8,9.7,1014.7,11.1
2018-08-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.0,5.7,102.0,75.0,0.0,8,10.0,1014.5,12.0
2018-08-19,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.2,5.3,105.1,73.9,0.0,8,9.6,1012.1,11.1
2018-08-20,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.5,5.4,105.1,73.9,0.0,8,9.9,1008.9,12.0
2018-08-21,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.9,7.0,104.0,69.1,0.0,8,9.5,1010.2,12.0
2018-08-22,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.1,5.4,98.1,64.9,0.0,8,8.9,1013.0,11.1
2018-08-23,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,52.8,5.8,93.0,64.9,0.0,8,8.5,1013.9,13.0
2018-08-24,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.0,5.5,93.0,64.0,0.0,8,7.4,1012.5,9.9
2018-08-25,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,52.7,4.4,96.1,64.0,0.0,8,5.9,1011.1,13.0
2018-08-26,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,50.0,4.7,97.0,66.9,0.0,8,6.4,1012.1,13.0
2018-08-27,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.1,4.5,97.0,66.9,0.0,8,9.4,1011.1,9.9
2018-08-28,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.7,6.0,96.1,64.0,0.0,8,10.0,1010.8,9.9
2018-08-29,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.8,5.7,90.0,64.0,0.0,8,10.0,1012.5,9.9
2018-08-30,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,52.0,5.7,89.1,63.0,0.0,8,9.9,1014.3,11.1
2018-08-31,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,55.0,4.0,86.0,62.1,0.0,8,9.2,1014.3,8.9
2018-09-01,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,52.4,3.9,91.0,62.1,0.0,9,10.0,1010.2,8.9
2018-09-02,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.7,3.8,95.0,66.0,0.0,9,10.0,1007.7,9.9
2018-09-03,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,54.3,4.9,98.1,68.0,0.0,9,10.0,1008.2,12.0
2018-09-04,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,54.0,4.4,100.0,72.0,0.0,9,9.3,1008.2,13.0
2018-09-05,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.8,5.6,100.9,73.0,0.0,9,8.9,1009.3,15.0
2018-09-06,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,53.2,5.3,100.9,72.0,0.0,9,9.8,1013.3,13.0
2018-09-07,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.7,4.0,98.1,72.0,0.0,9,9.8,1014.0,9.9
2018-09-08,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,49.0,2.8,100.0,73.0,0.0,9,10.0,1012.3,11.1
2018-09-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.3,4.5,100.0,70.0,0.0,9,10.0,1009.8,9.9
2018-09-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,42.7,4.9,97.0,68.0,0.0,9,10.0,1009.6,11.1
2018-09-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.8,4.2,96.1,66.0,0.0,9,10.0,1009.0,9.9
2018-09-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,39.0,3.5,95.0,64.0,0.0,9,10.0,1009.4,8.9
2018-09-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,39.9,6.3,91.9,62.1,0.0,9,10.0,1011.8,11.1
2018-09-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.8,4.9,84.9,57.9,0.0,9,10.0,1012.0,8.0
2018-09-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.5,4.3,86.0,62.1,0.0,9,10.0,1009.9,8.9
2018-09-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.9,5.6,87.1,59.0,0.0,9,10.0,1012.5,9.9
2018-09-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.4,4.1,86.0,61.0,0.0,9,10.0,1012.6,8.0
2018-09-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.8,4.5,86.0,59.0,0.0,9,10.0,1011.5,8.9
2018-09-19,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.9,4.6,86.0,59.0,0.0,9,10.0,1009.9,11.1
2018-09-20,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.8,4.6,89.1,63.0,0.0,9,10.0,1009.5,9.9
2018-09-21,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.0,4.2,97.0,63.0,0.0,9,10.0,1011.5,13.0
2018-09-22,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.7,4.5,97.0,63.0,0.0,9,10.0,1012.4,12.0
2018-09-23,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.8,4.3,95.0,64.9,0.0,9,10.0,1010.2,11.1
2018-09-24,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,42.4,4.7,95.0,64.0,0.0,9,10.0,1008.9,9.9
2018-09-25,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.1,3.8,93.9,63.0,0.0,9,9.9,1010.3,12.0
2018-09-26,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.2,4.2,96.1,63.0,0.0,9,10.0,1012.8,11.1
2018-09-27,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.3,3.9,98.1,66.0,0.0,9,9.9,1011.7,11.1
2018-09-28,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.4,3.2,98.1,68.0,0.0,9,9.9,1008.4,9.9
2018-09-29,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.8,7.7,98.1,59.0,0.0,9,10.0,1009.1,13.0
2018-09-30,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.6,3.8,82.0,57.9,0.0,9,9.6,1011.2,9.9
2018-10-01,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.7,3.3,88.0,57.9,0.0,10,10.0,1010.0,8.9
2018-10-02,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,52.0,4.3,89.1,63.0,0.0,10,10.0,1007.5,8.0
2018-10-03,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,52.4,5.9,89.1,66.9,0.0,10,10.0,1009.9,12.0
2018-10-04,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,56.2,6.3,80.1,62.1,0.0,10,10.0,1013.0,17.1
2018-10-05,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,54.5,5.0,80.1,57.0,0.0,10,9.1,1015.0,11.1
2018-10-06,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,51.4,3.6,78.1,57.0,0.0,10,9.6,1012.2,11.1
2018-10-07,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.8,4.7,78.1,57.9,0.0,10,10.0,1008.7,11.1
2018-10-08,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,44.1,3.5,82.9,55.9,0.0,10,10.0,1009.0,8.9
2018-10-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,37.5,4.3,84.0,55.9,0.0,10,9.9,1008.1,12.0
2018-10-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,43.2,5.6,84.0,55.9,0.0,10,10.0,1007.2,12.0
2018-10-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.4,8.0,80.1,57.0,0.0,10,9.9,1008.8,18.1
2018-10-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.0,4.5,79.0,55.9,0.0,10,10.0,1010.2,11.1
2018-10-13,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,47.4,3.7,84.0,55.9,0.0,10,10.0,1009.3,8.0
2018-10-14,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.7,3.8,84.0,57.0,0.0,10,10.0,1010.4,11.1
2018-10-15,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,28.5,6.7,84.0,57.0,0.0,10,9.9,1016.3,19.0
2018-10-16,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,26.4,4.5,82.0,53.1,0.0,10,10.0,1018.2,9.9
2018-10-17,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,28.1,3.8,84.9,53.1,0.0,10,10.0,1017.2,9.9
2018-10-18,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,27.8,4.1,84.9,53.1,0.0,10,9.8,1017.6,8.9
2018-10-19,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,33.4,3.8,84.9,53.1,0.0,10,9.6,1018.3,8.9
2018-10-20,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.8,3.7,87.1,53.1,0.0,10,10.0,1015.9,9.9
2018-10-21,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,35.5,4.7,87.1,55.0,0.0,10,9.8,1012.8,9.9
2018-10-22,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,39.8,5.1,84.0,55.9,0.0,10,10.0,1011.8,8.9
2018-10-23,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.4,4.3,82.9,57.0,0.0,10,9.7,1013.0,8.9
2018-10-24,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.6,3.9,80.1,54.0,0.0,10,9.3,1015.0,8.9
2018-10-25,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.6,3.7,79.0,54.0,0.0,10,9.2,1017.5,8.9
2018-10-26,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,45.6,3.8,82.0,54.0,0.0,10,9.1,1018.1,8.0
2018-10-27,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.5,3.5,84.9,55.9,0.0,10,9.0,1016.5,8.0
2018-10-28,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,46.0,3.9,84.9,55.9,0.0,10,9.0,1016.5,8.0
2018-10-29,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,48.2,3.6,81.0,55.0,0.0,10,9.7,1018.4,8.0
2018-10-30,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.8,3.9,73.0,52.0,0.0,10,9.9,1017.6,11.1
2018-10-31,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.1,2.7,75.9,48.9,0.0,10,10.0,1018.5,8.9
2018-11-01,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.4,3.6,75.9,48.9,0.0,11,9.9,1019.7,8.0
2018-11-02,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,37.0,3.1,81.0,48.9,0.0,11,9.7,1020.4,8.9
2018-11-03,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,38.4,3.2,81.0,52.0,0.0,11,9.7,1018.4,8.9
2018-11-04,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,42.0,2.5,79.0,52.0,0.0,11,9.9,1016.5,6.0
2018-11-05,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,41.3,2.9,79.0,53.1,0.0,11,9.7,1013.2,6.0
2018-11-06,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,40.0,4.0,75.0,51.1,0.0,11,9.5,1013.5,7.0
2018-11-07,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,34.9,2.5,73.9,46.9,0.0,11,10.0,1015.9,6.0
2018-11-08,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,32.2,3.1,73.9,46.9,0.0,11,9.7,1016.6,8.0
2018-11-09,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,27.9,3.4,72.0,39.9,0.0,11,9.7,1020.2,9.9
2018-11-10,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,28.9,3.3,72.0,39.9,0.0,11,8.8,1017.5,8.0
2018-11-11,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,27.7,2.6,71.1,37.9,0.0,11,7.7,1017.1,7.0
2018-11-12,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,28.9,3.4,73.9,37.9,0.0,11,6.8,1023.8,8.9
